Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,TOV_left,STL_left,BLK_left,PF_left,+/-_left,winrate 30_left,winrate 6_left,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,TOV_right,STL_right,BLK_right,PF_right,+/-_right,winrate 30_right,winrate 6_right,Result,Location
PHO,PHO vs. HOU,07/09/1999,L,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,SAC,SAC @ LAS,07/09/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,1,1
LAS,LAS vs. SAC,07/09/1999,L,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,HOU,HOU @ PHO,07/09/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,1,1
NYL,NYL @ CLE,07/08/1999,W,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,CLE,CLE vs. NYL,07/08/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,0,0
UTA,UTA @ WAS,07/08/1999,W,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,HOU,HOU @ SAC,07/08/1999,L,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,0,1
WAS,WAS vs. UTA,07/08/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,SAC,SAC vs. HOU,07/08/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,1,0
CHA,CHA vs. CLE,07/07/1999,W,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,LAS,LAS @ PHO,07/07/1999,W,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,1,1
CLE,CLE @ CHA,07/07/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,MIN,MIN @ ORL,07/07/1999,W,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,1,1
ORL,ORL vs. MIN,07/07/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,PHO,PHO vs. LAS,07/07/1999,L,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,0,0
DET,DET @ UTA,07/06/1999,L,50,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,UTA,UTA vs. DET,07/06/1999,W,50,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,1,0
WAS,WAS vs. NYL,07/06/1999,W,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,HOU,HOU vs. MIN,07/06/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,1,0
NYL,NYL @ WAS,07/06/1999,L,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,MIN,MIN @ HOU,07/06/1999,L,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,0,1
LAS,LAS vs. CLE,07/05/1999,W,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,NYL,NYL vs. SAC,07/05/1999,W,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,1,0
CLE,CLE @ LAS,07/05/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,SAC,SAC @ NYL,07/05/1999,L,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,0,1
DET,DET vs. SAC,07/04/1999,L,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,SAC,SAC @ DET,07/04/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,1,1
CHA,CHA @ ORL,07/03/1999,W,40,70.03333333333333,26.733333333333334,61.9,42.9,3.5,12.666666666666666,26.633333333333333,13.066666666666666,19.233333333333334,68.4,9.633333333333333,22.633333333333333,32.266666666666666,17.6,14.433333333333334,8.833333333333334,3.6,18.7,1.3333333333333333,0.4666666666666667,0.8333333333333334,HOU,HOU vs. NYL,07/03/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,1,0
NYL,NYL @ HOU,07/03/1999,L,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,ORL,ORL vs. CHA,07/03/1999,L,40,72.625,24.75,59.5,41.3125,6.8125,18.0,39.1875,16.3125,23.0625,74.875,10.9375,20.1875,31.125,13.625,15.3125,8.75,2.9375,23.125,-3.0625,0.23333333333333334,0.16666666666666666,0,0
MIN,MIN vs. PHO,07/03/1999,W,40,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,PHO,PHO @ MIN,07/03/1999,L,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,0,1
UTA,UTA vs. CLE,07/02/1999,W,40,68.26666666666667,24.266666666666666,59.666666666666664,40.36666666666667,3.466666666666667,10.9,33.46666666666667,16.266666666666666,23.366666666666667,68.9,10.866666666666667,22.933333333333334,33.8,14.0,18.433333333333334,7.4,5.533333333333333,23.0,-10.6,0.26666666666666666,0.5,DET,DET vs. LAS,07/02/1999,L,40,68.2,25.033333333333335,62.13333333333333,39.833333333333336,3.066666666666667,9.6,32.8,15.066666666666666,21.366666666666667,68.93333333333334,10.866666666666667,22.666666666666668,33.53333333333333,14.666666666666666,15.333333333333334,7.933333333333334,2.9,19.766666666666666,-0.8666666666666667,0.6,0.6666666666666666,0,0
LAS,LAS @ DET,07/02/1999,W,40,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,WAS,WAS vs. SAC,07/02/1999,L,40,67.7,24.733333333333334,61.5,40.03333333333333,3.5,13.966666666666667,25.4,14.733333333333333,21.0,68.2,10.766666666666667,20.8,31.566666666666666,14.4,17.833333333333332,7.166666666666667,2.7,22.233333333333334,-12.8,0.16666666666666666,0.0,0,0
SAC,SAC @ WAS,07/02/1999,W,40,74.3,27.333333333333332,62.833333333333336,43.03333333333333,3.033333333333333,10.933333333333334,27.133333333333333,16.6,26.466666666666665,63.36666666666667,11.9,23.3,35.2,16.0,17.7,10.066666666666666,4.033333333333333,21.433333333333334,1.4,0.5,0.16666666666666666,CLE,CLE @ UTA,07/02/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,0,1
NYL,NYL vs. PHO,07/01/1999,W,40,71.6,26.166666666666668,60.13333333333333,43.333333333333336,4.133333333333334,10.966666666666667,37.333333333333336,15.133333333333333,20.3,74.66666666666667,11.066666666666666,20.733333333333334,31.8,17.366666666666667,16.5,9.4,2.466666666666667,21.566666666666666,4.766666666666667,0.6333333333333333,0.3333333333333333,CLE,CLE @ HOU,07/01/1999,L,40,68.66666666666667,25.333333333333332,56.96666666666667,44.233333333333334,3.6,10.433333333333334,33.9,14.4,19.466666666666665,73.9,8.3,22.533333333333335,30.833333333333332,16.6,18.8,7.9,2.6666666666666665,18.033333333333335,-1.3333333333333333,0.4666666666666667,0.6666666666666666,0,1
PHO,PHO @ NYL,07/01/1999,L,40,72.86666666666666,25.8,63.333333333333336,40.666666666666664,5.133333333333334,15.866666666666667,31.766666666666666,16.133333333333333,22.1,72.46666666666667,11.566666666666666,20.6,32.166666666666664,17.6,16.2,7.9,4.033333333333333,22.733333333333334,0.0,0.43333333333333335,0.5,LAS,LAS @ MIN,07/01/1999,W,50,77.16666666666667,28.7,64.7,44.2,4.633333333333334,13.4,34.06666666666667,15.133333333333333,20.966666666666665,71.26666666666667,10.6,22.7,33.3,17.8,16.0,8.366666666666667,4.466666666666667,22.133333333333333,4.1,0.5333333333333333,0.5,1,1
MIN,MIN vs. LAS,07/01/1999,L,50,71.36363636363636,26.454545454545453,61.18181818181818,42.81818181818182,6.0,14.636363636363637,40.81818181818182,12.454545454545455,16.90909090909091,69.0,7.7272727272727275,22.545454545454547,30.272727272727273,19.818181818181817,12.909090909090908,7.818181818181818,2.6363636363636362,22.0,9.181818181818182,0.26666666666666666,1.0,HOU,HOU vs. CLE,07/01/1999,W,40,77.63333333333334,27.533333333333335,62.63333333333333,43.43333333333333,5.566666666666666,17.2,32.06666666666667,17.0,20.7,81.53333333333333,10.6,20.566666666666666,31.166666666666668,14.866666666666667,13.3,10.6,4.2,17.1,13.133333333333333,0.9,1.0,1,0
WAS,WAS @ CHA,06/30/1999,W,40,64.76666666666667,23.766666666666666,60.36666666666667,39.13333333333333,3.8,14.266666666666667,27.766666666666666,13.433333333333334,20.9,63.7,10.8,19.966666666666665,30.766666666666666,12.9,20.8,8.533333333333333,2.9,22.633333333333333,-15.4,0.1,0.16666666666666666,UTA,UTA vs. HOU,06/30/1999,L,40,69.73333333333333,25.9,61.233333333333334,42.0,3.7666666666666666,11.533333333333333,32.266666666666666,14.166666666666666,20.2,70.16666666666667,10.066666666666666,23.3,33.36666666666667,16.033333333333335,18.1,7.366666666666666,5.666666666666667,21.266666666666666,-6.633333333333334,0.26666666666666666,0.3333333333333333,0,0
CHA,CHA vs. WAS,06/30/1999,L,40,71.43333333333334,26.6,61.833333333333336,42.86666666666667,3.5,12.566666666666666,26.8,14.733333333333333,20.8,70.03333333333333,10.133333333333333,22.566666666666666,32.7,17.066666666666666,15.233333333333333,9.1,3.2,16.9,3.066666666666667,0.6,0.8333333333333334,HOU,HOU @ UTA,06/30/1999,W,40,76.16666666666667,26.5,60.8,43.166666666666664,5.9,17.433333333333334,32.9,17.266666666666666,21.533333333333335,79.4,9.9,21.0,30.9,14.266666666666667,14.5,11.066666666666666,2.7,17.0,12.7,0.9,0.8333333333333334,1,1
SAC,SAC @ MIN,06/29/1999,W,40,63.5,24.5,60.43333333333333,40.2,2.533333333333333,9.633333333333333,25.1,11.966666666666667,18.1,67.56666666666666,10.9,20.033333333333335,30.933333333333334,15.466666666666667,17.466666666666665,8.7,3.433333333333333,21.333333333333332,-6.366666666666666,0.23333333333333334,0.16666666666666666,MIN,MIN vs. SAC,06/29/1999,L,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,0,0
HOU,HOU vs. ORL,06/28/1999,L,40,76.16666666666667,26.5,60.8,43.166666666666664,5.9,17.433333333333334,32.9,17.266666666666666,21.533333333333335,79.4,9.9,21.0,30.9,14.266666666666667,14.5,11.066666666666666,2.7,17.0,12.7,0.9,0.8333333333333334,DET,DET vs. NYL,06/28/1999,W,40,69.56666666666666,25.7,62.5,40.8,3.2333333333333334,10.0,33.6,14.933333333333334,21.266666666666666,70.36666666666666,11.5,24.4,35.9,14.4,16.333333333333332,6.566666666666666,2.7,20.066666666666666,0.3,0.5666666666666667,0.3333333333333333,1,0
NYL,NYL @ DET,06/28/1999,L,40,68.6,25.266666666666666,59.46666666666667,42.56666666666667,3.066666666666667,9.366666666666667,34.9,15.0,20.966666666666665,72.0,10.666666666666666,20.766666666666666,31.433333333333334,17.1,16.7,9.7,2.8,20.966666666666665,3.066666666666667,0.6,0.3333333333333333,PHO,PHO @ CLE,06/28/1999,L,40,73.9,26.233333333333334,61.86666666666667,42.03333333333333,4.333333333333333,13.5,31.133333333333333,17.1,23.633333333333333,72.76666666666667,10.9,20.466666666666665,31.366666666666667,18.1,16.1,9.6,2.8666666666666667,19.833333333333332,6.4,0.6333333333333333,0.8333333333333334,0,1
UTA,UTA @ LAS,06/28/1999,L,40,69.73333333333333,25.9,61.233333333333334,42.0,3.7666666666666666,11.533333333333333,32.266666666666666,14.166666666666666,20.2,70.16666666666667,10.066666666666666,23.3,33.36666666666667,16.033333333333335,18.1,7.366666666666666,5.666666666666667,21.266666666666666,-6.633333333333334,0.26666666666666666,0.3333333333333333,LAS,LAS vs. UTA,06/28/1999,W,40,71.6,26.566666666666666,63.8,41.2,3.7,11.166666666666666,33.0,14.766666666666667,20.3,73.0,11.233333333333333,22.766666666666666,34.0,15.733333333333333,17.0,7.633333333333334,4.933333333333334,22.5,-0.7,0.4,0.3333333333333333,1,0
ORL,ORL @ HOU,06/28/1999,W,40,,,,,,,,,,,,,,,,,,,,0.0,0.0,CLE,CLE vs. PHO,06/28/1999,W,40,73.1,26.733333333333334,57.2,46.36666666666667,3.533333333333333,9.3,37.8,16.1,21.033333333333335,76.26666666666667,7.566666666666666,21.633333333333333,29.2,19.133333333333333,17.6,9.0,3.3,19.933333333333334,2.7666666666666666,0.6666666666666666,0.6666666666666666,1,0
CHA,CHA @ NYL,06/27/1999,L,40,71.43333333333334,26.6,61.833333333333336,42.86666666666667,3.5,12.566666666666666,26.8,14.733333333333333,20.8,70.03333333333333,10.133333333333333,22.566666666666666,32.7,17.066666666666666,15.233333333333333,9.1,3.2,16.9,3.066666666666667,0.6,0.8333333333333334,NYL,NYL vs. CHA,06/27/1999,W,40,68.6,25.266666666666666,59.46666666666667,42.56666666666667,3.066666666666667,9.366666666666667,34.9,15.0,20.966666666666665,72.0,10.666666666666666,20.766666666666666,31.433333333333334,17.1,16.7,9.7,2.8,20.966666666666665,3.066666666666667,0.6,0.3333333333333333,1,0
WAS,WAS @ CLE,06/26/1999,L,40,64.76666666666667,23.766666666666666,60.36666666666667,39.13333333333333,3.8,14.266666666666667,27.766666666666666,13.433333333333334,20.9,63.7,10.8,19.966666666666665,30.766666666666666,12.9,20.8,8.533333333333333,2.9,22.633333333333333,-15.4,0.1,0.16666666666666666,CLE,CLE vs. WAS,06/26/1999,W,40,73.1,26.733333333333334,57.2,46.36666666666667,3.533333333333333,9.3,37.8,16.1,21.033333333333335,76.26666666666667,7.566666666666666,21.633333333333333,29.2,19.133333333333333,17.6,9.0,3.3,19.933333333333334,2.7666666666666666,0.6666666666666666,0.6666666666666666,1,0
PHO,PHO @ DET,06/26/1999,W,40,73.9,26.233333333333334,61.86666666666667,42.03333333333333,4.333333333333333,13.5,31.133333333333333,17.1,23.633333333333333,72.76666666666667,10.9,20.466666666666665,31.366666666666667,18.1,16.1,9.6,2.8666666666666667,19.833333333333332,6.4,0.6333333333333333,0.8333333333333334,LAS,LAS @ SAC,06/26/1999,W,40,71.6,26.566666666666666,63.8,41.2,3.7,11.166666666666666,33.0,14.766666666666667,20.3,73.0,11.233333333333333,22.766666666666666,34.0,15.733333333333333,17.0,7.633333333333334,4.933333333333334,22.5,-0.7,0.4,0.3333333333333333,1,1
